INFO 2022-06-01 22:19:04,644 autoreload 9288 14536 Watching for file changes with StatReloader
INFO 2022-06-01 22:19:05,279 basehttp 9288 7928 "GET /admin/authentication/user/3/change/ HTTP/1.1" 200 13067
INFO 2022-06-01 22:19:05,403 basehttp 9288 7928 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:19:15,330 basehttp 9288 13440 "GET /admin/authentication/user/ HTTP/1.1" 200 13539
INFO 2022-06-01 22:19:15,468 basehttp 9288 13440 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:19:20,721 basehttp 9288 13440 "GET /admin/authentication/user/17/change/ HTTP/1.1" 200 13071
INFO 2022-06-01 22:19:20,850 basehttp 9288 13440 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:19:50,593 basehttp 9288 13244 "GET /admin/authentication/user/ HTTP/1.1" 200 13539
INFO 2022-06-01 22:19:50,708 basehttp 9288 13244 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:20:54,415 autoreload 9288 14536 C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\EPICEVENTS\authentication\admin.py changed, reloading.
INFO 2022-06-01 22:20:55,497 autoreload 2492 20924 Watching for file changes with StatReloader
INFO 2022-06-01 22:20:57,379 basehttp 2492 15532 "GET /admin/ HTTP/1.1" 200 5128
INFO 2022-06-01 22:21:38,110 autoreload 16400 21840 Watching for file changes with StatReloader
INFO 2022-06-01 22:21:50,653 basehttp 16400 19416 "POST /api/login/ HTTP/1.1" 200 483
INFO 2022-06-01 22:21:55,183 basehttp 16400 19416 "GET /api/clients/12/ HTTP/1.1" 200 256
INFO 2022-06-01 22:22:00,040 basehttp 16400 19416 "GET /api/clients/ HTTP/1.1" 200 2053
INFO 2022-06-01 22:23:00,926 basehttp 16400 19416 "GET /api/contracts/ HTTP/1.1" 200 682
